1,12,2,-0.0048136,0.21129,0.0040787,0.29059,-23.09,2.5779,-22.32,-1.5947,0.127,0.35,2.2592
1,15,-2,-0.0057146,0.20642,-0.010439,0.28965,-41.657,-6.6419,-22.32,-1.5947,0.171,0.397,1.4415
1,35,20,-0.0051586,0.20744,-0.0080881,0.29009,-34.72,-5.13,-22.32,-1.5947,0.195,0.321,1.2112
1,46,4,-0.0031015,0.2268,-0.00082731,0.29024,-6.6018,-0.52526,-22.32,-1.5947,0.119,0.356,2.142
1,57,9,-0.0054528,0.20899,-0.0086444,0.2901,-31.241,-5.4802,-22.32,-1.5947,0.206,0.372,1.194
1,68,-1,-0.0027457,0.21143,-0.0057315,0.29018,-13.509,-3.6366,-22.32,-1.5947,0.145,0.346,1.6791
1,74,3,-0.0013686,0.2186,NaN,NaN,-4.209,NaN,-22.32,-1.5947,0.281,0.327,0.91817
1,96,-1,-0.0027593,0.20657,0.0066344,0.29007,-22.769,4.2128,-22.32,-1.5947,0.178,0.438,1.439
1,100,3,-0.0065787,0.21104,-0.00071164,0.29028,-30.793,-0.4516,-22.32,-1.5947,0.181,0.35,1.4374
1,120,2,-0.0031223,0.21198,0.0011379,0.29025,-14.611,0.72234,-22.32,-1.5947,0.175,0.375,1.5069
2,10,-1,0.0021329,0.2147,0.034371,0.28325,-21.747,-7.5652,-24.732,-2.738,0.118,0.36,2.2214
2,21,-6,0.0006329,0.20855,0.034839,0.28308,-25.768,-7.2482,-24.732,-2.738,0.171,0.469,1.5403
2,30,-4,8.0625e-05,0.2084,0.034119,0.2839,-29.45,-7.8709,-24.732,-2.738,0.183,0.373,1.3343
2,44,6,0.0011934,0.20716,0.037984,0.28314,-20.535,-5.4455,-24.732,-2.738,0.144,0.387,1.7594
2,49,-8,0.0010497,0.20808,0.044244,0.27962,-22.597,-0.93822,-24.732,-2.738,0.148,0.386,1.6363
2,61,13,-0.0022672,0.20688,0.042334,0.27991,-48.234,-2.0867,-24.732,-2.738,0.214,0.367,1.1596
2,77,6,-0.0012962,0.2068,0.046047,0.27737,-40.789,0.75792,-24.732,-2.738,0.221,0.389,1.0983
2,92,-14,0.010286,0.2182,0.052201,0.27352,-0.52259,5.3759,-24.732,-2.738,0.237,0.367,0.98978
2,97,-8,0.0019756,0.20869,0.032872,0.28393,-17.192,-8.6124,-24.732,-2.738,0.185,0.395,1.4549
2,119,6,-0.0073565,0.19393,0.053322,0.27271,-20.49,6.2528,-24.732,-2.738,0.293,0.6,1.3309
3,6,-1,0.019209,0.21651,0.069576,0.25722,-10.682,-9.4321,-8.6784,-3.3927,0.158,0.305,1.559
3,17,-15,0.0037946,0.20553,0.070047,0.25688,-25.55,-9.0789,-8.6784,-3.3927,0.184,0.365,1.2876
3,25,5,0.0071586,0.20768,0.076541,0.24758,-17,-1.8645,-8.6784,-3.3927,0.187,0.394,1.3416
3,43,1,0.011859,0.20619,0.074159,0.251,2.4263,-4.5189,-8.6784,-3.3927,0.116,0.357,2.2605
3,59,-2,0.01046,0.20528,0.076565,0.24879,3.2087,-2.5047,-8.6784,-3.3927,0.231,0.357,1.1818
3,70,14,0.021396,0.21128,0.078885,0.24375,2.2121,0.98943,-8.6784,-3.3927,0.136,0.417,1.8081
3,81,-10,0.0048136,0.20456,0.078623,0.24559,-13.47,-0.10556,-8.6784,-3.3927,0.206,0.414,1.2474
3,87,18,0.0060773,0.20448,0.074378,0.25092,-6.4093,-4.3971,-8.6784,-3.3927,0.232,0.322,1.0218
3,106,-1,0.0053057,0.20546,0.074169,0.25108,-15.843,-4.5531,-8.6784,-3.3927,0.179,0.45,1.4386
3,114,-10,0.0092245,0.20662,0.079203,0.24293,-5.6771,1.5385,-8.6784,-3.3927,0.206,0.391,1.2319
4,11,-9,0.013297,0.19131,0.090287,0.19352,33.16,4.1067,10.379,-0.01786,0.149,0.366,1.9379
4,18,5,0.018172,0.19774,0.0902,0.20654,7.0957,-4.1482,10.379,-0.01786,0.171,0.343,1.5434
4,36,-13,0.021277,0.19947,0.090522,0.19832,1.4273,1.061,10.379,-0.01786,0.162,0.342,1.6154
4,37,-3,0.012127,0.20019,0.089651,0.20842,-0.91671,-5.3647,10.379,-0.01786,0.157,0.345,1.5708
4,55,-18,0.010195,0.19395,0.090282,0.19271,30.694,4.6147,10.379,-0.01786,0.211,0.481,1.2718
4,62,-2,0.0017581,0.20991,0.089324,0.21295,-10.06,-8.2514,10.379,-0.01786,0.267,0.294,1.0569
4,83,-12,0.0082097,0.19905,0.089877,0.19498,6.5813,3.196,10.379,-0.01786,0.214,0.394,1.1787
4,93,-4,0.01451,0.19827,0.090184,0.20002,6.8079,-0.013757,10.379,-0.01786,0.177,0.364,1.6226
4,99,-11,0.0095015,0.19578,0.090462,0.19644,23.948,2.2509,10.379,-0.01786,0.203,0.371,1.3483
4,118,5,0.01343,0.19881,0.091217,0.19622,5.0489,2.3703,10.379,-0.01786,0.188,0.368,1.4782
5,2,4,0.0082792,0.19294,0.084188,0.16656,10.453,-8.3392,7.7395,-3.1894,0.16,0.356,1.6026
5,13,12,0.014909,0.19283,0.084733,0.16736,-4.3273,-8.9326,7.7395,-3.1894,0.16,0.333,1.8273
5,32,2,0.0047366,0.18985,0.072077,0.14574,34.982,6.9722,7.7395,-3.1894,0.246,0.359,1.011
5,45,-6,0.012684,0.19106,0.079563,0.15775,5.186,-2.0285,7.7395,-3.1894,0.156,0.337,1.5846
5,53,-8,0.0061369,0.19496,0.07517,0.14999,9.4099,3.6338,7.7395,-3.1894,0.223,0.328,1.0131
5,69,10,0.0094971,0.18806,0.079354,0.15616,21.505,-1.0797,7.7395,-3.1894,0.141,0.382,1.8672
5,84,-10,0.010723,0.19408,0.077734,0.15378,-1.0788,0.73441,7.7395,-3.1894,0.206,0.357,1.0063
5,91,-1,0.0048106,0.19539,0.075576,0.15104,13.798,2.9344,7.7395,-3.1894,0.256,0.387,0.92915
5,104,16,0.0084969,0.19146,0.085035,0.16884,15.157,-9.8743,7.7395,-3.1894,0.198,0.327,1.3396
5,115,-2,0.016116,0.19935,0.087382,0.17808,-27.689,-15.915,7.7395,-3.1894,0.202,0.371,1.1496
6,8,0,0.0056804,0.1895,0.053069,0.12672,1.5857,-5.9104,11.966,-5.9466,0.17,0.444,1.5907
6,22,0,0.0039112,0.19064,0.058701,0.1317,7.3263,-10.679,11.966,-5.9466,0.251,0.369,0.99363
6,28,0,0.0024705,0.18899,0.053918,0.12754,17.356,-6.6526,11.966,-5.9466,0.264,0.323,0.92771
6,40,12,0.0057383,0.19206,0.069416,0.14217,-5.84,-20.202,11.966,-5.9466,0.159,0.343,1.4644
6,50,-5,0.0043475,0.19044,0.055059,0.12846,5.5348,-7.5846,11.966,-5.9466,0.23,0.347,1.0807
6,64,3,0.0016188,0.18926,0.044962,0.12159,21.432,0.16885,11.966,-5.9466,0.176,0.384,1.4437
6,73,3,0.00031057,0.19258,0.057541,0.13058,27.603,-9.6534,11.966,-5.9466,0.349,0.348,0.73513
6,88,6,0.0042517,0.19041,0.050368,0.12534,6.1007,-4.0064,11.966,-5.9466,0.254,0.36,0.95593
6,108,0,0.0007694,0.18643,0.043412,0.12076,26.755,1.2829,11.966,-5.9466,0.254,0.398,1.0269
6,113,12,0.0040167,0.18778,0.039982,0.11885,11.803,3.7708,11.966,-5.9466,0.242,0.387,0.89666
7,4,16,0.00044235,0.18887,0.0061521,0.10989,-2.2752,-3.9058,0.79389,-5.8775,0.169,0.389,1.2887
7,23,1,0.00046255,0.19159,0.010559,0.11033,-3.1463,-6.7164,0.79389,-5.8775,0.253,0.374,0.90695
7,34,1,0.012106,0.1944,0.084007,0.16754,-24.833,-21.125,0.79389,-5.8775,0.249,0.186,1.0212
7,48,-1,-0.00043663,0.18942,0.0083142,0.10995,2.3625,-5.2749,0.79389,-5.8775,0.179,0.351,1.2575
7,52,-9,-0.0016478,0.19078,-0.0014269,0.10935,10.128,0.9018,0.79389,-5.8775,0.233,0.378,0.99821
7,66,9,-0.0024081,0.19061,0.0061066,0.10997,14.386,-3.8801,0.79389,-5.8775,0.152,0.387,1.586
7,76,-2,-0.0027498,0.19049,0.0050678,0.10984,16.124,-3.2171,0.79389,-5.8775,0.317,0.391,0.70068
7,89,-17,0.001648,0.18975,0.0095839,0.11019,-9.1362,-6.0915,0.79389,-5.8775,0.214,0.383,1.0959
7,105,4,0.00032167,0.19114,0.0092283,0.11014,-2.0799,-5.8636,0.79389,-5.8775,0.242,0.332,0.89472
7,110,-1,-0.00095992,0.19145,0.0056657,0.11003,6.4084,-3.6033,0.79389,-5.8775,0.266,0.385,0.89644
8,3,-4,-2.4973e-05,0.19056,-0.041219,0.11946,-29.848,-2.8967,-4.0524,0.32875,0.182,0.418,1.3401
8,16,8,-0.0022367,0.19179,-0.0565,0.12934,-14.765,8.6453,-4.0524,0.32875,0.231,0.366,1.1125
8,27,13,-0.01162,0.18381,-0.051372,0.1254,5.6725,4.5528,-4.0524,0.32875,0.199,0.413,1.2712
8,38,-1,-0.0059961,0.19073,-0.052603,0.12641,2.8866,5.5589,-4.0524,0.32875,0.148,0.347,1.5848
8,60,-8,-0.0033052,0.19281,-0.04255,0.12062,-5.3053,-1.8064,-4.0524,0.32875,0.237,0.376,0.98037
8,65,-2,-0.0056609,0.19421,-0.044641,0.1214,14.334,-0.4053,-4.0524,0.32875,0.217,0.334,1.1067
8,80,1,-0.007192,0.19362,-0.048632,0.12406,18.443,2.6348,-4.0524,0.32875,0.268,0.367,0.95148
8,90,-9,-0.0055959,0.18206,-0.038342,0.11848,-12.679,-4.8104,-4.0524,0.32875,0.246,0.375,0.91866
8,101,-6,-0.0071605,0.19131,-0.042105,0.1204,9.4903,-2.1225,-4.0524,0.32875,0.224,0.409,0.95522
8,117,-15,-0.00023232,0.18933,-0.036781,0.11714,-28.753,-6.063,-4.0524,0.32875,0.195,0.374,1.217
9,5,4,-0.0099654,0.20007,-0.081683,0.16147,30.382,4.7447,8.2788,0.53372,0.203,0.42,1.2111
9,19,6,-0.0055677,0.19557,-0.081228,0.16045,-8.5339,4.0389,8.2788,0.53372,0.235,0.383,1.0562
9,29,-7,-0.0084381,0.1952,-0.07994,0.1586,0.38827,2.6206,8.2788,0.53372,0.188,0.339,1.2745
9,47,-13,-0.022385,0.18592,-0.078017,0.15436,-2.1745,-0.32886,8.2788,0.53372,0.146,0.35,1.4403
9,51,2,-0.010304,0.19177,-0.069559,0.14213,-8.6185,-9.7592,8.2788,0.53372,0.207,0.419,1.1818
9,72,-2,-0.0069142,0.1985,-0.080548,0.15943,17.727,3.267,8.2788,0.53372,0.263,0.417,0.86803
9,78,8,-0.011676,0.20047,-0.083043,0.16434,32.293,6.759,8.2788,0.53372,0.241,0.346,1.0501
9,86,-13,-0.0074766,0.19621,-0.078472,0.15464,3.1454,-0.027013,8.2788,0.53372,0.229,0.409,1.0826
9,102,4,-0.01233,0.19439,-0.070649,0.14416,5.5528,-8.3232,8.2788,0.53372,0.178,0.413,1.3437
9,111,-9,-0.0096587,0.19698,-0.080077,0.15804,12.626,2.3453,8.2788,0.53372,0.187,0.392,1.2271
10,9,9,-0.0075426,0.19915,-0.08945,0.18942,-6.4541,-6.7443,21.259,0.96443,0.137,0.292,1.8431
10,14,-10,-0.0092654,0.20525,-0.090193,0.20396,29.542,2.5126,21.259,0.96443,0.181,0.405,1.3571
10,31,7,-0.0077769,0.20363,-0.088762,0.21702,25.033,10.855,21.259,0.96443,0.218,0.289,1.1162
10,39,1,-0.012819,0.20448,-0.090747,0.19612,19.264,-2.4512,21.259,0.96443,0.147,0.4,1.8525
10,54,-12,-0.007142,0.20201,-0.09009,0.19505,15.704,-3.1447,21.259,0.96443,0.214,0.332,1.094
10,67,8,-0.011222,0.19851,-0.089769,0.19261,-7.5524,-4.7058,21.259,0.96443,0.17,0.391,1.4211
10,75,6,-0.008931,0.20259,-0.090002,0.19834,16.156,-1.0553,21.259,0.96443,0.233,0.352,0.96189
10,94,9,-0.0072332,0.20192,-0.091001,0.20515,14.85,3.2362,21.259,0.96443,0.194,0.408,1.2862
10,98,-4,-0.0065812,0.20689,-0.090175,0.20387,46.303,2.4568,21.259,0.96443,0.205,0.348,1.2279
10,112,2,-0.0041403,0.2071,-0.089042,0.2136,59.741,8.6849,21.259,0.96443,0.191,0.399,1.3996
11,7,5,-0.0054491,0.20833,-0.070311,0.2564,26.816,8.7373,-5.8579,3.5748,0.166,0.283,1.3623
11,24,7,-0.0096431,0.20347,-0.075383,0.24942,-10.225,3.2502,-5.8579,3.5748,0.231,0.345,1.0248
11,26,-3,-0.0062961,0.20079,-0.076073,0.24862,-22.812,2.5858,-5.8579,3.5748,0.21,0.327,1.11
11,42,-1,-0.008792,0.20783,-0.080367,0.24165,11.687,-2.6021,-5.8579,3.5748,0.165,0.347,1.4143
11,56,-1,-0.006541,0.20212,-0.077151,0.24666,-12.014,1.1643,-5.8579,3.5748,0.434,0.271,0.68819
11,63,10,-0.017879,0.20537,-0.073708,0.25193,-13.273,5.1658,-5.8579,3.5748,0.001,0.816,0.84565
11,79,1,-0.0082829,0.20115,-0.077422,0.24591,-22.07,0.66952,-5.8579,3.5748,0.292,0.346,0.86072
11,85,-1,-0.018349,0.19935,-0.068485,0.25868,-32.025,10.59,-5.8579,3.5748,0.338,0.296,0.74845
11,103,-4,-0.003376,0.20902,-0.068908,0.25831,39.478,10.237,-5.8579,3.5748,0.238,0.427,1.0097
11,109,9,-0.0061729,0.20063,-0.081001,0.23942,-24.143,-4.05,-5.8579,3.5748,0.218,0.374,1.0335
12,1,-6,-0.0065594,0.20754,-0.041461,0.27998,-11.015,2.5994,-23.864,0.42996,0.152,0.431,1.5854
12,20,2,-0.0078197,0.2049,-0.047258,0.27711,-27.939,-1.5018,-23.864,0.42996,0.207,0.393,1.2839
12,33,7,-0.0063297,0.20691,-0.045341,0.27789,-12.497,-0.20388,-23.864,0.42996,0.243,0.367,1.0218
12,41,2,-0.0099498,0.2079,-0.046973,0.27736,-21.536,-1.2671,-23.864,0.42996,0.179,0.398,1.4803
12,58,-1,-0.015383,0.21612,-0.046906,0.27715,-13.662,-1.2982,-23.864,0.42996,0.25,0.309,1.0563
12,71,-1,-0.010114,0.20781,-0.043532,0.27891,-22.338,1.1165,-23.864,0.42996,0.232,0.374,1.1909
12,82,-9,-0.0075609,0.20214,-0.047007,0.27697,-44.163,-1.4141,-23.864,0.42996,0.291,0.241,0.90154
12,95,-1,-0.009069,0.20376,-0.050747,0.27464,-37.485,-4.2102,-23.864,0.42996,0.258,0.316,0.95331
12,107,5,-0.0047995,0.20418,-0.039763,0.281,-18.924,3.8531,-23.864,0.42996,0.268,0.409,0.96781
12,116,8,-0.011186,0.2067,-0.035934,0.28314,-29.081,6.6258,-23.864,0.42996,0.208,0.395,1.4495
